Category,Metric,varianta_2.2.0 Mean,variantb_2.2.20-Beta2 Mean,varianta_2.2.0 P50,variantb_2.2.20-Beta2 P50,varianta_2.2.0 P90,variantb_2.2.20-Beta2 P90,Unit
:model:audio-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,23.08,,20,,39,,ms
:model:audio-checkout:compileDebugKotlin,Spent time before task action,31.93,57.28,27,58,39,82,ms
:model:audio-checkout:compileDebugKotlin,Remove duplicate classes,4.28,,4,,7,,ms
:model:audio-checkout:compileDebugKotlin,Run compilation,1559.43,,1511,,1773,,ms
:model:audio-checkout:compileDebugKotlin,Update caches,3.8,,2,,5,,ms
:model:audio-checkout:compileDebugKotlin,Compiler backend,118.58,,102,,182,,ms
:model:audio-checkout:compileDebugKotlin,Total Gradle task time,1689.5,29844.64,1651,29715,1942,31305,ms
:model:audio-checkout:compileDebugKotlin,Compiler code analysis,315.2,,301,,392,,ms
:model:audio-checkout:compileDebugKotlin,Compiler translation to IR,628.17,,602,,719,,ms
:model:audio-checkout:compileDebugKotlin,Compiler code generation,344.18,,300,,414,,ms
:model:audio-checkout:compileDebugKotlin,Sources compilation round,1451.5,,1410,,1643,,ms
:model:audio-checkout:compileDebugKotlin,Connect to Kotlin daemon,7.7,80.33,7,78,14,115,ms
:model:audio-checkout:compileDebugKotlin,Load current classpath snapshot,4.63,,4,,7,,ms
:model:audio-checkout:compileDebugKotlin,Task action before worker execution,11.43,27.18,10,27,17,42,ms
:model:audio-checkout:compileDebugKotlin,Run compilation in Gradle worker,1570.5,29694.38,1520,29593,1788,31169,ms
:model:audio-checkout:compileDebugKotlin,Calculate output size,1.58,,1,,3,,ms
:model:audio-checkout:compileDebugKotlin,Compiler initialization time,47.8,,42,,80,,ms
:model:audio-checkout:compileDebugKotlin,Compiler IR lowering,225.25,,192,,284,,ms
:model:audio-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:audio-checkout:compileDebugKotlin,Code generation lines per second,1365,,1442,,1691,,
:model:audio-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:audio-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:audio-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:model:audio-checkout:compileDebugKotlin,Total size of the cache directory,573.7,,574,,574,,KB
:model:audio-checkout:compileDebugKotlin,Size of classpath snapshot,7.5,,8,,8,,MB
:model:audio-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,126,,126,,126,,
:model:audio-checkout:compileDebugKotlin,Number of lines analyzed,433,,433,,433,,
:model:audio-checkout:compileDebugKotlin,Analysis lines per second,1403,,1436,,1684,,
:model:audio-checkout:compileDebugKotlin,Number of classpath entries,127,,127,,127,,
:model:audio-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:audio-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:model:audio-checkout:compileDebugKotlin,Start gradle worker,1.21,3.89,1,4,2,7,ms
:model:audio-checkout:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:model:audio-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,,2,,2,,ms
:model:calendar-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,26.93,,25,,39,,ms
:model:calendar-checkout:compileDebugKotlin,Incremental compilation in daemon,1605.43,,1490,,2054,,ms
:model:calendar-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,21.25,,20,,32,,ms
:model:calendar-checkout:compileDebugKotlin,Spent time before task action,27.15,50.85,24,50,41,65,ms
:model:calendar-checkout:compileDebugKotlin,Remove duplicate classes,3.13,,3,,5,,ms
:model:calendar-checkout:compileDebugKotlin,Run compilation,1620.38,,1506,,2063,,ms
:model:calendar-checkout:compileDebugKotlin,Update caches,2.53,,2,,5,,ms
:model:calendar-checkout:compileDebugKotlin,Compiler backend,97.75,,93,,121,,ms
:model:calendar-checkout:compileDebugKotlin,Total Gradle task time,1739.23,29395.36,1617,29227,2224,31637,ms
:model:calendar-checkout:compileDebugKotlin,Compiler code analysis,361.2,,334,,424,,ms
:model:calendar-checkout:compileDebugKotlin,Compiler translation to IR,659.1,,583,,1139,,ms
:model:calendar-checkout:compileDebugKotlin,Compiler code generation,325.38,,293,,387,,ms
:model:calendar-checkout:compileDebugKotlin,Sources compilation round,1520.73,,1413,,1976,,ms
:model:calendar-checkout:compileDebugKotlin,Connect to Kotlin daemon,7.4,67.77,5,68,10,89,ms
:model:calendar-checkout:compileDebugKotlin,Load current classpath snapshot,4.22,,4,,7,,ms
:model:calendar-checkout:compileDebugKotlin,Task action before worker execution,12.45,25.9,10,22,24,33,ms
:model:calendar-checkout:compileDebugKotlin,Run compilation in Gradle worker,1630.93,29253.67,1514,29112,2069,31493,ms
:model:calendar-checkout:compileDebugKotlin,Calculate output size,1.53,,1,,3,,ms
:model:calendar-checkout:compileDebugKotlin,Compiler initialization time,41.78,,39,,64,,ms
:model:calendar-checkout:compileDebugKotlin,Start gradle worker,1.64,2.27,1,2,3,5,ms
:model:calendar-checkout:compileDebugKotlin,Compiler IR lowering,227.15,,186,,306,,ms
:model:calendar-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:calendar-checkout:compileDebugKotlin,Code generation lines per second,1428,,1466,,1767,,
:model:calendar-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:calendar-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:calendar-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,2,,2,,2,,
:model:calendar-checkout:compileDebugKotlin,Total size of the cache directory,565.3,,565,,565,,KB
:model:calendar-checkout:compileDebugKotlin,Size of classpath snapshot,6.7,,7,,7,,MB
:model:calendar-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,112,,112,,112,,
:model:calendar-checkout:compileDebugKotlin,Number of lines analyzed,430,,430,,430,,
:model:calendar-checkout:compileDebugKotlin,Analysis lines per second,1258,,1286,,1520,,
:model:calendar-checkout:compileDebugKotlin,Number of classpath entries,114,,114,,114,,
:model:calendar-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:calendar-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,25.2,,25,,25,,KB
:model:calendar-checkout:compileDebugKotlin,Clear jar cache,1.76,,2,,3,,ms
:model:calendar-checkout:compileDebugKotlin,Store build info,3.0,,3,,3,,ms
:model:cart-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,31.85,,27,,45,,ms
:model:cart-checkout:compileDebugKotlin,Incremental compilation in daemon,1741.08,,1640,,2148,,ms
:model:cart-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,25.88,,21,,37,,ms
:model:cart-checkout:compileDebugKotlin,Spent time before task action,32.8,63.69,32,63,49,84,ms
:model:cart-checkout:compileDebugKotlin,Remove duplicate classes,3.93,,4,,6,,ms
:model:cart-checkout:compileDebugKotlin,Run compilation,1758.63,,1669,,2160,,ms
:model:cart-checkout:compileDebugKotlin,Update caches,3.4,,3,,6,,ms
:model:cart-checkout:compileDebugKotlin,Compiler backend,134.78,,119,,207,,ms
:model:cart-checkout:compileDebugKotlin,Total Gradle task time,1894.7,30317.64,1836,30167,2267,32265,ms
:model:cart-checkout:compileDebugKotlin,Compiler code analysis,374.9,,356,,472,,ms
:model:cart-checkout:compileDebugKotlin,Compiler translation to IR,685.3,,630,,860,,ms
:model:cart-checkout:compileDebugKotlin,Compiler code generation,387.8,,373,,536,,ms
:model:cart-checkout:compileDebugKotlin,Sources compilation round,1642.58,,1561,,2043,,ms
:model:cart-checkout:compileDebugKotlin,Connect to Kotlin daemon,9.65,82.67,5,84,9,113,ms
:model:cart-checkout:compileDebugKotlin,Load current classpath snapshot,4.38,,4,,7,,ms
:model:cart-checkout:compileDebugKotlin,Task action before worker execution,17.27,28.15,11,29,26,36,ms
:model:cart-checkout:compileDebugKotlin,Run compilation in Gradle worker,1772.55,30145.54,1695,30006,2165,32106,ms
:model:cart-checkout:compileDebugKotlin,Calculate output size,1.41,,1,,4,,ms
:model:cart-checkout:compileDebugKotlin,Compiler initialization time,48.68,,43,,71,,ms
:model:cart-checkout:compileDebugKotlin,Start gradle worker,1.55,2.52,1,2,3,5,ms
:model:cart-checkout:compileDebugKotlin,Compiler IR lowering,252.5,,235,,376,,ms
:model:cart-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:cart-checkout:compileDebugKotlin,Code generation lines per second,1303,,1301,,1659,,
:model:cart-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:cart-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:cart-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:model:cart-checkout:compileDebugKotlin,Total size of the cache directory,582.1,,582,,582,,KB
:model:cart-checkout:compileDebugKotlin,Size of classpath snapshot,7.6,,8,,8,,MB
:model:cart-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,126,,126,,126,,
:model:cart-checkout:compileDebugKotlin,Number of lines analyzed,486,,486,,486,,
:model:cart-checkout:compileDebugKotlin,Analysis lines per second,1371,,1367,,1737,,
:model:cart-checkout:compileDebugKotlin,Number of classpath entries,127,,127,,127,,
:model:cart-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:cart-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,22.8,,23,,23,,KB
:model:cart-checkout:compileDebugKotlin,Clear jar cache,2.18,,2,,5,,ms
:model:cart-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,,1,,1,,ms
:model:cart-checkout:compileDebugKotlin,Clear output,3.0,3.0,3,3,3,4,ms
:model:checkout-cart:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,20.93,,20,,24,,ms
:model:checkout-cart:compileDebugKotlin,Incremental compilation in daemon,1696.6,,1624,,2091,,ms
:model:checkout-cart:compileDebugKotlin,Clear jar cache,1.64,,1,,3,,ms
:model:checkout-cart:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,16.83,,16,,19,,ms
:model:checkout-cart:compileDebugKotlin,Spent time before task action,30.13,53.69,27,53,45,82,ms
:model:checkout-cart:compileDebugKotlin,Remove duplicate classes,2.35,,2,,4,,ms
:model:checkout-cart:compileDebugKotlin,Run compilation,1707.03,,1636,,2107,,ms
:model:checkout-cart:compileDebugKotlin,Update caches,3.28,,3,,5,,ms
:model:checkout-cart:compileDebugKotlin,Compiler backend,147.07,,123,,162,,ms
:model:checkout-cart:compileDebugKotlin,Total Gradle task time,1829.58,32109.87,1754,32029,2270,33978,ms
:model:checkout-cart:compileDebugKotlin,Compiler code analysis,374.85,,345,,502,,ms
:model:checkout-cart:compileDebugKotlin,Compiler translation to IR,664.88,,645,,773,,ms
:model:checkout-cart:compileDebugKotlin,Compiler code generation,395.25,,360,,506,,ms
:model:checkout-cart:compileDebugKotlin,Sources compilation round,1597.4,,1543,,1959,,ms
:model:checkout-cart:compileDebugKotlin,Connect to Kotlin daemon,4.45,81.21,3,79,9,116,ms
:model:checkout-cart:compileDebugKotlin,Load current classpath snapshot,2.7,,3,,4,,ms
:model:checkout-cart:compileDebugKotlin,Task action before worker execution,12.53,26.87,11,28,20,36,ms
:model:checkout-cart:compileDebugKotlin,Run compilation in Gradle worker,1714.95,31939.85,1644,31828,2116,33869,ms
:model:checkout-cart:compileDebugKotlin,Calculate output size,1.13,,1,,1,,ms
:model:checkout-cart:compileDebugKotlin,Compiler initialization time,43.75,,40,,64,,ms
:model:checkout-cart:compileDebugKotlin,Compiler IR lowering,247.75,,238,,341,,ms
:model:checkout-cart:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:checkout-cart:compileDebugKotlin,Code generation lines per second,1437,,1498,,1756,,
:model:checkout-cart:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:checkout-cart:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:checkout-cart:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,1,,1,,
:model:checkout-cart:compileDebugKotlin,Total size of the cache directory,593.9,,594,,594,,KB
:model:checkout-cart:compileDebugKotlin,Size of classpath snapshot,5.5,,6,,6,,MB
:model:checkout-cart:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,98,,98,,98,,
:model:checkout-cart:compileDebugKotlin,Number of lines analyzed,539,,539,,539,,
:model:checkout-cart:compileDebugKotlin,Analysis lines per second,1500,,1561,,1877,,
:model:checkout-cart:compileDebugKotlin,Number of classpath entries,99,,99,,99,,
:model:checkout-cart:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:checkout-cart:compileDebugKotlin,Size of shrunk classpath snapshot,25.0,,25,,25,,KB
:model:checkout-cart:compileDebugKotlin,Start gradle worker,1.95,3.0,1,3,4,7,ms
:model:checkout-cart:compileDebugKotlin,Clear output,2.5,1.0,3,1,4,1,ms
:model:checkout-cart:compileDebugKotlin,Save shrunk current classpath snapshot,5.0,,5,,5,,ms
:model:checkout-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,26.08,,24,,35,,ms
:model:checkout-checkout:compileDebugKotlin,Incremental compilation in daemon,1301.3,,1271,,1549,,ms
:model:checkout-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,21.03,,19,,28,,ms
:model:checkout-checkout:compileDebugKotlin,Spent time before task action,25.05,46.18,21,46,37,64,ms
:model:checkout-checkout:compileDebugKotlin,Remove duplicate classes,2.88,,3,,5,,ms
:model:checkout-checkout:compileDebugKotlin,Run compilation,1331.45,,1285,,1562,,ms
:model:checkout-checkout:compileDebugKotlin,Update caches,1.83,,2,,2,,ms
:model:checkout-checkout:compileDebugKotlin,Compiler backend,85.83,,71,,140,,ms
:model:checkout-checkout:compileDebugKotlin,Total Gradle task time,1444.0,27918.59,1392,27748,1696,29501,ms
:model:checkout-checkout:compileDebugKotlin,Compiler code analysis,296.88,,275,,388,,ms
:model:checkout-checkout:compileDebugKotlin,Compiler translation to IR,515.23,,488,,582,,ms
:model:checkout-checkout:compileDebugKotlin,Compiler code generation,246.73,,219,,343,,ms
:model:checkout-checkout:compileDebugKotlin,Sources compilation round,1214.45,,1172,,1470,,ms
:model:checkout-checkout:compileDebugKotlin,Connect to Kotlin daemon,6.4,67.38,5,68,9,85,ms
:model:checkout-checkout:compileDebugKotlin,Load current classpath snapshot,3.53,,3,,6,,ms
:model:checkout-checkout:compileDebugKotlin,Task action before worker execution,11.63,21.77,9,20,19,31,ms
:model:checkout-checkout:compileDebugKotlin,Run compilation in Gradle worker,1341.8,27791.46,1295,27614,1571,29326,ms
:model:checkout-checkout:compileDebugKotlin,Calculate output size,1.43,,1,,3,,ms
:model:checkout-checkout:compileDebugKotlin,Compiler initialization time,42.68,,39,,61,,ms
:model:checkout-checkout:compileDebugKotlin,Compiler IR lowering,160.48,,139,,249,,ms
:model:checkout-checkout:compileDebugKotlin,ABI snapshot size,18.0,,18,,18,,B
:model:checkout-checkout:compileDebugKotlin,Code generation lines per second,1363,,1446,,1686,,
:model:checkout-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,,1,,1,,
:model:checkout-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,,1,,1,,
:model:checkout-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,,2,,2,,
:model:checkout-checkout:compileDebugKotlin,Total size of the cache directory,546.0,,546,,546,,KB
:model:checkout-checkout:compileDebugKotlin,Size of classpath snapshot,6.9,,7,,7,,MB
:model:checkout-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,117,,117,,118,,
:model:checkout-checkout:compileDebugKotlin,Number of lines analyzed,317,,317,,317,,
:model:checkout-checkout:compileDebugKotlin,Analysis lines per second,1103,,1151,,1291,,
:model:checkout-checkout:compileDebugKotlin,Number of classpath entries,119,,119,,119,,
:model:checkout-checkout:compileDebugKotlin,Total compiler iteration,1,,1,,1,,
:model:checkout-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,23.1,,23,,23,,KB
:model:checkout-checkout:compileDebugKotlin,Start gradle worker,1.73,3.14,1,3,4,7,ms
:model:checkout-checkout:compileDebugKotlin,Clear jar cache,1.77,,1,,4,,ms
:model:checkout-checkout:compileDebugKotlin,Clear output,2.0,5.33,2,4,2,11,ms
:model:comment-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,30.15,,24,,50,,ms
